Epoch,Train_Total_Loss,Train_CRPS,Train_KL,Val_Total_Loss,Val_CRPS,Val_KL
24,0.052669800673957275,0.05178714000641107,8.826581176881994,0.05258156304492474,0.0516997854089947,8.817833809425478
25,0.052613329184018946,0.0517413429423242,8.719884521236013,0.052523866448983575,0.051650810521779784,8.730583470998532
26,0.052568173723812624,0.05170564596513119,8.625280153229909,0.05248993748960341,0.05162570410012849,8.642327172815712
27,0.05252768024019,0.05167084930306089,8.56827393819939,0.05245725768953343,0.051595489009011335,8.617673630231277
28,0.05249639687678821,0.05164342073716726,8.529781016870125,0.05242518286347914,0.05156820916219255,8.569690855589206
29,0.05247290072177539,0.051621958052517805,8.509437123813157,0.052411722191629956,0.05155588001581716,8.558413064427313
30,0.05245914763214225,0.05161058510631252,8.485639994489658,0.052391556391106826,0.051539372067444474,8.521857218245227
